2025-04-10 10:35:37,074 - INFO - Model compiled
2025-04-10 10:35:37,074 - INFO - Data loaded
2025-04-10 10:39:34,390 - INFO - Model compiled
2025-04-10 10:39:34,404 - INFO - Data loaded
2025-04-10 10:40:07,926 - INFO - Model compiled
2025-04-10 10:40:07,926 - INFO - Data loaded
2025-04-10 10:40:46,004 - INFO - Model compiled
2025-04-10 10:40:46,004 - INFO - Data loaded
2025-04-10 10:42:16,037 - INFO - Model compiled
2025-04-10 10:42:16,037 - INFO - Data loaded
2025-04-10 10:45:52,169 - INFO - Model compiled
2025-04-10 10:45:52,171 - INFO - Data loaded
2025-04-10 10:46:41,413 - INFO - Model compiled
2025-04-10 10:46:41,413 - INFO - Data loaded
2025-04-10 10:46:43,510 - INFO - Training started
2025-04-10 12:07:52,921 - INFO - Epoch: 184, Train Loss: 0.88, Val Loss: 0.89
2025-04-10 12:08:00,407 - INFO - Epoch: 185, Train Loss: 0.88, Val Loss: 0.88
2025-04-10 12:08:29,901 - INFO - Epoch: 186, Train Loss: 0.88, Val Loss: 0.89
2025-04-10 12:08:37,490 - INFO - Epoch: 187, Train Loss: 0.88, Val Loss: 0.88
2025-04-10 12:09:07,146 - INFO - Epoch: 188, Train Loss: 0.88, Val Loss: 0.88
2025-04-10 12:09:35,203 - INFO - Epoch: 189, Train Loss: 0.88, Val Loss: 0.87
2025-04-10 12:10:09,015 - INFO - Epoch: 190, Train Loss: 0.88, Val Loss: 0.87
2025-04-10 12:10:41,499 - INFO - Epoch: 191, Train Loss: 0.88, Val Loss: 0.87
2025-04-10 12:10:50,822 - INFO - Epoch: 192, Train Loss: 0.88, Val Loss: 0.88
2025-04-10 12:11:00,332 - INFO - Epoch: 193, Train Loss: 0.88, Val Loss: 0.87
2025-04-10 12:11:28,822 - INFO - Epoch: 194, Train Loss: 0.88, Val Loss: 0.87
2025-04-10 12:11:57,608 - INFO - Epoch: 195, Train Loss: 0.87, Val Loss: 0.87
2025-04-10 12:12:05,314 - INFO - Epoch: 196, Train Loss: 0.87, Val Loss: 0.88
2025-04-10 12:12:13,049 - INFO - Epoch: 197, Train Loss: 0.87, Val Loss: 0.87
2025-04-10 12:12:42,661 - INFO - Epoch: 198, Train Loss: 0.87, Val Loss: 0.87
2025-04-10 12:12:50,260 - INFO - Epoch: 199, Train Loss: 0.87, Val Loss: 0.86
2025-04-10 12:13:19,931 - INFO - Epoch: 200, Train Loss: 0.87, Val Loss: 0.87
2025-04-10 12:13:30,330 - INFO - Epoch: 201, Train Loss: 0.87, Val Loss: 0.86
2025-04-10 12:14:02,906 - INFO - Epoch: 202, Train Loss: 0.87, Val Loss: 0.86
2025-04-10 12:14:12,589 - INFO - Epoch: 203, Train Loss: 0.86, Val Loss: 0.87
2025-04-10 12:14:22,087 - INFO - Epoch: 204, Train Loss: 0.86, Val Loss: 0.86
2025-04-10 12:14:54,843 - INFO - Epoch: 205, Train Loss: 0.86, Val Loss: 0.86
2025-04-10 12:15:04,708 - INFO - Epoch: 206, Train Loss: 0.86, Val Loss: 0.86
2025-04-10 12:15:36,287 - INFO - Epoch: 207, Train Loss: 0.86, Val Loss: 0.86
2025-04-10 12:15:43,591 - INFO - Epoch: 208, Train Loss: 0.86, Val Loss: 0.85
2025-04-10 12:16:21,100 - INFO - Epoch: 209, Train Loss: 0.85, Val Loss: 0.86
2025-04-10 12:16:33,929 - INFO - Epoch: 210, Train Loss: 0.86, Val Loss: 0.85
2025-04-10 12:17:06,513 - INFO - Epoch: 211, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:17:38,050 - INFO - Epoch: 212, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:17:47,148 - INFO - Epoch: 213, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:17:56,403 - INFO - Epoch: 214, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:18:05,305 - INFO - Epoch: 215, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:18:14,935 - INFO - Epoch: 216, Train Loss: 0.85, Val Loss: 0.85
2025-04-10 12:18:24,235 - INFO - Epoch: 217, Train Loss: 0.84, Val Loss: 0.85
2025-04-10 12:18:56,654 - INFO - Epoch: 218, Train Loss: 0.84, Val Loss: 0.85
2025-04-10 12:19:06,314 - INFO - Epoch: 219, Train Loss: 0.84, Val Loss: 0.84
2025-04-10 12:19:38,176 - INFO - Epoch: 220, Train Loss: 0.84, Val Loss: 0.84
2025-04-10 12:19:47,935 - INFO - Epoch: 221, Train Loss: 0.84, Val Loss: 0.84
2025-04-10 12:20:19,117 - INFO - Epoch: 222, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:20:27,991 - INFO - Epoch: 223, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:20:38,144 - INFO - Epoch: 224, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:20:48,068 - INFO - Epoch: 225, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:21:17,956 - INFO - Epoch: 226, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:21:25,105 - INFO - Epoch: 227, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:21:54,807 - INFO - Epoch: 228, Train Loss: 0.83, Val Loss: 0.84
2025-04-10 12:22:05,304 - INFO - Epoch: 229, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:22:37,359 - INFO - Epoch: 230, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:22:46,735 - INFO - Epoch: 231, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:22:56,241 - INFO - Epoch: 232, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:23:27,919 - INFO - Epoch: 233, Train Loss: 0.83, Val Loss: 0.82
2025-04-10 12:23:59,642 - INFO - Epoch: 234, Train Loss: 0.83, Val Loss: 0.83
2025-04-10 12:24:10,299 - INFO - Epoch: 235, Train Loss: 0.82, Val Loss: 0.82
2025-04-10 12:24:19,315 - INFO - Epoch: 236, Train Loss: 0.82, Val Loss: 0.83
2025-04-10 12:24:29,077 - INFO - Epoch: 237, Train Loss: 0.82, Val Loss: 0.83
2025-04-10 12:24:39,817 - INFO - Epoch: 238, Train Loss: 0.82, Val Loss: 0.82
2025-04-10 12:25:15,222 - INFO - Epoch: 239, Train Loss: 0.82, Val Loss: 0.82
2025-04-10 12:25:27,573 - INFO - Epoch: 240, Train Loss: 0.82, Val Loss: 0.82
2025-04-10 12:25:37,496 - INFO - Epoch: 241, Train Loss: 0.82, Val Loss: 0.81
